Date,Open,High,Low,Close,Volume
2002-10-29,1716.1280517578125,1716.1280517578125,1716.1280517578125,1716.1280517578125,501745
2002-10-30,1920.89306640625,1920.89306640625,1899.4414711947313,1920.89306640625,20892185
2002-10-31,1950.1453906762367,1996.9488315761257,1780.4827426196414,1825.3360595703125,32327083
2002-11-01,1872.1394292671832,1930.6437245254042,1645.9225101896525,1712.2274169921875,18373668
2002-11-04,1696.626545202556,1708.3274058732973,1585.4681940360076,1626.4212646484375,16939411
2002-11-05,1618.6205758914534,1704.426954949882,1618.6205758914534,1624.470947265625,15353406
2002-11-06,1649.8228196754299,1661.5236783401865,1552.3154699197084,1589.3682861328125,12487339
2002-11-07,1579.617743426652,1667.3742523587816,1575.717495573549,1591.318603515625,11682099
2002-11-08,1554.265839383459,1575.7174348075944,1530.8640035783174,1560.1162109375,6740519
2002-11-11,1556.2159501377996,1651.773066816533,1556.2159501377996,1599.119140625,10783852
2002-11-12,1571.8170412373508,1579.6176530267999,1501.6118847212797,1513.312744140625,7176181
2002-11-13,1513.3127709845091,1550.3654737147517,1431.4066370665444,1435.306884765625,10570917
2002-11-14,1482.1106499754972,1497.7117595138138,1384.6033949044092,1427.506591796875,8566383
2002-11-15,1462.608800541751,1499.6614990234375,1415.8052508711016,1499.6614990234375,10548889
2002-11-18,1493.8111835832503,1519.1630247205317,1476.259837239194,1478.2099609375,6510451
2002-11-19,1497.7115948548558,1540.614787030529,1493.8113470314904,1505.51220703125,9129317
2002-11-20,1505.5122545276172,1565.966796875,1503.5621305544112,1565.966796875,10766720
2002-11-21,1587.4183013788008,1595.2187968182593,1532.8142506542915,1540.61474609375,6620590
2002-11-22,1575.7173300951554,1649.8228472293608,1552.315495845155,1573.76708984375,17414233
2002-11-25,1595.218830565417,1620.5707908689626,1552.31563862213,1587.4183349609375,7900652
2002-11-26,1606.919766018124,1618.6206256558653,1556.215963234806,1560.1162109375,8262888
2002-11-27,1540.6145741246528,1564.016290890162,1435.3067321502142,1470.409423828125,19749184
2002-11-28,1501.6116603846297,1577.6672935126996,1470.409334418032,1536.7142333984375,19103034
2002-11-29,1556.2159283825017,1720.028076171875,1532.8142096311137,1720.028076171875,36213773
2002-12-02,1720.028076171875,1720.028076171875,1720.028076171875,1720.028076171875,0
2002-12-03,1794.1335714564702,1821.435653970682,1770.7318530326634,1798.033935546875,12541185
2002-12-04,1755.130879413137,1872.1397212370182,1743.4300185366835,1821.4359130859375,14066001
2002-12-05,1860.4382786974822,2035.9513810231072,1805.834236082518,1989.14794921875,27789347
2002-12-06,1973.5466672822924,2129.5581795485773,1969.646420261009,2020.35009765625,25280620
2002-12-09,2059.353399860846,2071.0543760628184,1961.8460417088104,1977.447265625,8779319
2002-12-10,1938.444865379757,2059.3538529484836,1930.6442517054143,2032.0518798828125,11682099
2002-12-11,2055.4532116405016,2203.664260485885,2039.8519872727436,2090.555908203125,19670863
2002-12-12,2141.259433150619,2293.370718249308,2133.458938089925,2250.467529296875,24279577
2002-12-13,2266.0687524775713,2367.4763535631337,2230.966058585832,2250.467529296875,16239415
2002-12-16,2223.1655329427767,2285.5701917478004,2152.960146125059,2203.6640625,8485614
2002-12-17,2269.9692710651116,2273.8695190611875,2164.661409874383,2191.96337890625,9158687
2002-12-18,2168.5618594436874,2246.5677588533918,2160.7613627264604,2184.1630859375,8350999
2002-12-19,2184.1630859375,2184.1630859375,2184.1630859375,2184.1630859375,0
2002-12-20,2160.761257649738,2203.664453626843,2090.5560914306607,2102.2568359375,6975483
2002-12-23,2090.5562870486538,2137.359735574208,1948.1955841456715,2028.151611328125,9993298
2002-12-24,2028.1508569310051,2121.7577191638225,2024.2503767885694,2086.655029296875,13603416
2002-12-25,2086.655029296875,2086.655029296875,2086.655029296875,2086.655029296875,0
2002-12-26,2082.7550819383778,2090.5558102865525,1950.145263671875,1950.145263671875,8512537
2002-12-27,1903.341647959431,1989.1481421388785,1852.6379640970285,1918.94287109375,8047505
2002-12-30,1911.142008043252,1918.942618583945,1700.5263391520139,1735.6290283203125,11226857
2002-12-31,1735.6290283203125,1735.6290283203125,1735.6290283203125,1735.6290283203125,0
2003-01-01,1735.6290283203125,1735.6290283203125,1735.6290283203125,1735.6290283203125,0
2003-01-02,1794.1336789582651,1942.3447265625,1782.4328190452638,1942.3447265625,13011112
2003-01-03,2032.0511305953237,2172.46142578125,2032.0511305953237,2172.46142578125,21486936
2003-01-06,2191.9629443699337,2250.467351891124,2086.6551040555073,2199.763671875,21885885
2003-01-07,2254.3677757807964,2258.268023309333,2086.655267579259,2106.15673828125,16410742
2003-01-08,2145.1597433795932,2293.370785279841,2129.5585197429054,2219.265380859375,26465229
2003-01-09,2168.5613529891143,2308.971892522666,2164.66110554138,2262.16845703125,15382776
2003-01-10,2324.572836143766,2328.4730831229995,1993.048113960468,2156.8603515625,18393248
2003-01-13,2156.860429663683,2227.065577009891,2133.4587138816137,2211.46435546875,8994702
2003-01-14,2211.464714853362,2227.065938929854,2168.5615234375,2168.5615234375,7795408
2003-01-15,2172.4617711917926,2203.664219344777,2113.9575887587603,2168.5615234375,9031415
2003-01-16,2137.3588349769984,2141.2590818674926,2086.654926222766,2110.056640625,8390160
2003-01-17,2067.153969935859,2137.3593635642255,2028.1512583259455,2051.552978515625,8243308
2003-01-20,1989.1482284374354,2071.054362121947,1989.1482284374354,2016.4501953125,4895076
2003-01-21,2000.8490058430157,2051.5529258347588,2000.8490058430157,2043.752197265625,4733538
2003-01-22,2000.8486507750179,2051.552561768911,2000.8486507750179,2024.2503662109375,4572001
2003-01-23,2047.6528996930147,2195.8639618352654,2039.852170279624,2188.063232421875,11657623
2003-01-24,2160.7612155875395,2188.063185298041,2028.1513820687107,2094.456298828125,6858001
2003-01-27,2020.350769368093,2035.9519956994898,1938.4447389821332,2008.6500244140625,5112907
2003-01-28,1996.9486614567768,2028.1511081047977,1989.148166324427,2004.7493896484375,3277253
2003-01-29,2016.4503151866531,2039.852035764942,1903.3418436853692,1911.1424560546875,3869557
2003-01-30,1916.992770642603,2035.9516032371475,1916.992770642603,2004.7493896484375,4204870
2003-01-31,2004.7493896484375,2004.7493896484375,2004.7493896484375,2004.7493896484375,0
2003-02-03,1989.1483136567037,2067.153969935859,1965.7465934670245,2051.552978515625,4403121
2003-02-04,2082.754925035069,2086.6551723856755,2043.751985410408,2047.6524658203125,3392287
2003-02-05,2028.150996007982,2055.4529605215257,2012.5497735462582,2047.6524658203125,1669220
2003-02-06,2055.453123654464,2063.2536189747707,1989.1482142539091,1993.0484619140625,2024114
2003-02-07,1993.0485997137093,2004.7495765624928,1942.344793977758,1954.045654296875,2560124
2003-02-10,1942.3447658831253,1996.948818759085,1926.7436578598501,1969.6468505859375,2525859
2003-02-11,1996.9487095742156,2051.552875994311,1954.045519193897,1993.0484619140625,5010110
2003-02-12,2008.6494483474382,2071.0541027164504,2000.8487208892561,2055.452880859375,4540183
2003-02-13,2071.0540081107692,2078.8545021533364,2000.8486294905547,2020.35009765625,2322713
2003-02-14,2008.6501355992493,2039.8523569298293,1981.3479297432023,2028.151611328125,1926212
2003-02-17,2125.658256085762,2133.458984375,2090.5557944917887,2133.458984375,4080046
2003-02-18,2125.658208983241,2149.0599272137683,2094.4559956956405,2106.15673828125,2858724
2003-02-19,2152.960528252498,2164.6615058186844,2102.2568359375,2102.2568359375,5320947
2003-02-20,2102.2568359375,2125.658558010526,2051.553143622502,2102.2568359375,2939493
2003-02-21,2117.858020445604,2125.6585166316495,2094.456298828125,2094.456298828125,1847891
2003-02-24,2094.4562467670094,2191.96337890625,2094.4562467670094,2191.96337890625,3380050
2003-02-25,2164.661463680562,2164.661463680562,2094.456298828125,2094.456298828125,2210126
